GLON,GLAT,RAJ2000,DEJ2000,Diam-a,Diam-b,Name,Class1,Class2,Com,Code,recno
261.49,-19.04,07 03 24,-51 12 13,15,15,MWSC 5670,OC   ,     ,                                ,REF1098                                        ,7067
261.51,6.23,09 05 43,-37 52 05,5,45,FSR 1402,OC   ,     ,                                ,"REF507,REF778                                  ",7071
261.52,3.74,08 56 11,-39 31 10,5,5,BH 55,OC   ,     ,                                ,"REF233,REF1015,REF1020,REF3032,REF3033         ",7072
261.62,15.33,09 37 54,-31 36 56,8,8,FSR 1405,OC   ,     ,                                ,REF507                                         ,7078
261.94,-5.11,08 19 17,-45 12 30,3,3,Moitinho 1,OC   ,     ,                                ,REF298                                         ,7085
262,8.6,09 16 11,-36 37 40,8,8,NGC 2818A,OC   ,     ,includes planet. neb. NGC 2818  ,"REF239,REF1020                                 ",7088
262.06,-5.17,08 19 23,-45 20 32,5,5,Ruprecht 156,OC   ,cPOCR,core                            ,"REF239,REF296,REF298                           ",7091
262.15,0.78,08 46 13,-41 52 50,8,8,NGC 2671,OC   ,     ,                                ,"REF239,REF1020                                 ",7093
262.34,-1.77,08 35 49,-43 36 33,3,3,BH 37,OC   ,     ,                                ,"REF233,REF731,REF3033                          ",7098
262.81,-0.76,08 41 49,-43 22 05,7,5,Ruprecht 67,OC   ,     ,                                ,REF239                                         ,7112
263.04,8.97,09 21 03,-37 07 00,3,3,Ruprecht 74,OC   ,     ,advanced dynamical stage        ,"REF239,REF3417                                 ",7121
263.07,-1.55,08 39 16,-44 03 09,11,11,Ruprecht 65,OC   ,lPOCR,                                ,REF239                                         ,7123
263.74,-1.81,08 40 24,-44 43 05,3,3,FSR 1415,OC   ,     ,                                ,"REF507,REF779,REF778,REF1020,REF3032,REF3033   ",7142
263.8,3.91,09 04 37,-41 07 22,10,10,FSR 1416,OC   ,     ,contaminated                    ,"REF507,REF3033                                 ",7148
264.05,-6.61,08 18 54,-47 47 32,5,5,FSR 1419,OC   ,     ,                                ,REF507                                         ,7152
264.1,-5.5,08 24 27,-47 12 48,6,6,Ruprecht 60,OC   ,     ,                                ,"REF239,REF778,REF782,REF1020,REF3032,REF3033 RE",7153
264.16,-1.62,08 42 42,-44 57 20,14,11,NGC 2659,OC   ,     ,in VelOB1                       ,REF239                                         ,7155
264.21,-4.3,08 30 35,-46 35 56,2,2,Teutsch 100,OC   ,     ,                                ,REF1070                                        ,7157
264.44,-7.33,08 16 34,-48 30 36,48,48,ASCC 46,OC   ,     ,                                ,REF306                                         ,7162
264.5,1.45,08 57 07,-43 15 47,6,5,BH 56,OC   ,     ,"in VelR2, RCW34,inc. vdBH-RN25  ","REF233,REF328                                  ",7167
264.54,11.12,09 33 51,-36 36 57,45,45,Turner 5,OC   ,     ,includes cepheid T Ant          ,REF268                                         ,7171
264.54,1.72,08 58 22,-43 07 35,5,5,SAI 101,OC   ,     ,                                ,REF778                                         ,7172
264.72,1.49,08 58 04,-43 24 38,5,5,SAI 99,OC   ,     ,                                ,REF778                                         ,7181
264.87,1.12,08 57 03,-43 45 40,6,6,FSR 1435,OC   ,     ,                                ,"REF507,REF778                                  ",7188
264.92,-10.44,08 01 48,-50 33 30,57,57,Alessi 34,OC   ,     ,                                ,"REF298,REF306,REF891,REF913                    ",7191
265.27,6.36,09 19 24,-40 31 14,3.5,3.5,NGC 2849,OC   ,     ,                                ,REF239                                         ,7200
265.43,-2.18,08 44 40,-46 17 46,5,5,SAI 94,OC   ,     ,                                ,REF778                                         ,7204
265.79,-5.01,08 32 40,-48 17 47,14,14,Ruprecht 63,OC   ,     ,                                ,"REF239,REF778,REF782,REF3032,REF3033           ",7216
265.93,-3,08 42 40,-47 12 05,7,7,NGC 2660,OC   ,     ,                                ,"REF239,REF1020,REF3033                         ",7222
266.26,18.63,10 03 54,-32 03 16,4,4,ESO 435-33,OC   ,     ,core                            ,"REF234,REF1015                                 ",7239
266.37,-1.89,08 49 22,-46 51 05,8,8,Ruprecht 71,OC   ,lPOCR,                                ,REF239                                         ,7246
266.37,-2.2,08 48 00,-47 02 30,7,7,Ruprecht 70,OC   ,     ,advanced dynamical stage        ,"REF239,REF3454                                 ",7247
266.46,-12.85,07 53 01,-53 02 42,35,35,AT 3,OC   ,     ,                                ,"REF298,REF306,REF891,REF913                    ",7250
266.92,-0.37,08 58 12,-46 17 19,3,3,FSR 1450,OC   ,     ,                                ,"REF507,REF778,REF3032,REF3033                  ",7264
267.49,0.65,09 04 50,-46 02 31,7,7,ESO 260-17,OC   ,lPOCR,                                ,"REF234,REF1015                                 ",7268
267.49,-3.62,08 45 32,-48 48 30,10,8,NGC 2670,OC   ,     ,                                ,REF239                                         ,7269
267.65,-5.48,08 37 03,-50 03 52,4,4,SAI 91,OC   ,     ,                                ,REF778                                         ,7271
267.67,-20.65,07 06 04,-57 13 48,25,25,MWSC 4119,OC   ,     ,                                ,REF3031                                        ,7272
267.79,-2.7,08 51 01,-48 27 37,5,5,FSR 1454,OC   ,     ,                                ,"REF507,REF778,REF3033                          ",7275
268.63,3.21,09 20 00,-45 06 55,7,7,Pismis 12,OC   ,     ,                                ,"REF239,REF920,REF1015,REF1020,REF3032,REF3033  ",7296
268.69,-30.17,05 55 21,-59 54 38,35,35,NGC 2132,OC   ,     ,core                            ,"REF226,REF667                                  ",7299
268.89,4.05,09 24 21,-44 42 21,33,24,ESO 261-7,OC   ,     ,                                ,REF234                                         ,7301
269.07,-27.21,06 19 12,-59 58 12,27,27,MWSC 4116,OC   ,     ,                                ,REF3031                                        ,7304
269.14,-0.2,09 07 39,-47 50 01,7,7,FSR 1460,OC   ,     ,                                ,"REF507,REF778,REF3032,REF3033                  ",7305
269.24,-3.76,08 51 36,-50 15 20,5,5,ESO 211-3,OC   ,     ,                                ,"REF234,REF507,REF778,REF1020                   ",7309
269.3,3,09 21 45,-45 44 08,10,10,FSR 1464,OC   ,     ,                                ,REF507                                         ,7311
269.72,15.06,10 05 45,-36 54 40,7,7,FSR 1465,OC   ,lPOCR,                                ,REF507                                         ,7317
269.78,15.62,10 07 41,-36 29 57,10,10,FSR 1467,OC   ,     ,                                ,REF507                                         ,7319
269.89,18.38,10 16 16,-34 21 28,40,40,Alessi 4,OC   ,     ,                                ,"REF209,REF298,REF891                           ",7325
270.05,24.29,10 32 42,-29 34 52,18,18,MWSC 5071,OC   ,     ,                                ,REF1098                                        ,7329
270.14,-0.61,09 09 55,-48 51 03,3,3,SAI 104,OC   ,     ,                                ,REF778                                         ,7330
270.72,2.14,09 24 08,-47 20 38,6,6,FSR 1471,OC   ,     ,                                ,"REF507,REF791                                  ",7352
270.73,-3.03,09 01 10,-50 54 50,4,3.5,Ruprecht 73,OC   ,     ,                                ,REF239                                         ,7353
270.75,6.7,09 42 03,-44 00 50,10,8,NGC 2982,OC   ,     ,                                ,"REF226,REF239,REF985,REF1015                   ",7354
270.75,3.2,09 28 35,-46 36 27,3,3,Teutsch 103,OC   ,     ,                                ,"REF1070,REF778,REF3032,REF3033                 ",7355
270.81,-6.08,08 46 20,-52 55 30,15,15,NGC 2669,OC   ,     ,                                ,REF239                                         ,7358
270.98,-1.28,09 10 25,-49 54 46,4,4,SAI 105,OC   ,     ,                                ,REF778                                         ,7367
271.37,9.56,09 54 38,-42 13 46,10,10,FSR 1475,OC   ,     ,                                ,REF507                                         ,7377
271.63,0.4,09 20 39,-49 13 23,2.5,2.5,BH 63,OC   ,     ,                                ,"REF233,REF507,REF795,REF3033                   ",7379
271.76,3.84,09 35 28,-46 49 15,25,25,NGC 2932,OC   ,     ,                                ,"REF226,REF234,REF296,REF298,REF667             ",7385
271.98,-4.34,09 00 08,-52 42 39,12,12,FSR 1478,OC   ,     ,                                ,"REF507,REF3033                                 ",7388
272.48,-15.22,07 57 45,-59 19 11,10,10,FSR 1479,OC   ,     ,                                ,REF507                                         ,7398
272.49,2.86,09 34 45,-48 02 19,4,4,Pismis 15,OC   ,     ,                                ,"REF239,REF1020,REF3032,REF3033                 ",7399
272.62,-1.17,09 17 59,-51 01 46,5,5,SAI 106,OC   ,     ,                                ,REF778                                         ,7404
273.1,-16.27,07 52 32,-60 20 00,16,13,ESO 123-26,OC   ,lPOCR,                                ,REF234                                         ,7409
273.12,-0.76,09 22 07,-51 06 10,3,3,NGC 2866,OC   ,     ,                                ,"REF239,REF3032,REF3033                         ",7412
273.63,0.94,09 31 56,-50 13 14,3,3,BH 73,OC   ,     ,                                ,"REF233,REF507,REF1015,REF1020                  ",7416
273.7,0.38,09 29 47,-50 40 54,8,8,FSR 1484,OC   ,     ,                                ,REF507                                         ,7418
273.76,-0.37,09 26 45,-51 16 16,5.5,5,BH 67,OC   ,     ,                                ,"REF233,REF608,REF1020                          ",7421
273.76,-67.48,01 53 43,-45 57 16,14,12,ESO 245-9,OC   ,     ,high latitude cluster           ,"REF234,REF289                                  ",7422
273.85,-15.86,07 58 09,-60 47 13,39,39,NGC 2516,OC   ,     ,in Local Association            ,"REF239,REF3032,REF3033                         ",7425
273.89,-3.97,09 10 30,-53 53 12,4,4,ESO 166-4,OC   ,lPOCR,                                ,REF234                                         ,7426
274.19,-2.18,09 20 32,-52 51 06,2.2,2.2,Teutsch 48,OC   ,     ,                                ,"REF327,REF783                                  ",7432
274.68,1.75,09 40 13,-50 19 22,6,4,NGC 2972,OC   ,     ,                                ,REF239                                         ,7440
274.92,-5.92,09 05 15,-55 57 21,15,10,ESO 165-9,OC   ,     ,                                ,REF234                                         ,7448
275.06,-0.04,09 34 20,-51 54 58,2.4,2.4,Bica 409,OC   ,     ,                                ,REF250                                         ,7453
275.14,-1.14,09 29 51,-52 46 49,2.5,2,Pismis 14,OC   ,     ,original coordinate is off      ,"REF234,REF1015                                 ",7460
275.28,-0.48,09 33 29,-52 23 10,3.6,3.6,Teutsch 66,OC   ,     ,                                ,"REF298,REF783                                  ",7462
275.29,-1.16,09 30 29,-52 53 48,5,5,NGC 2910,OC   ,     ,                                ,"REF239,REF3033                                 ",7463
275.4,1.75,09 43 34,-50 47 33,5,5,SAI 109,OC   ,     ,                                ,REF778                                         ,7466
275.49,-1.17,09 31 24,-53 02 29,3,3,BH 72,OC   ,     ,                                ,"REF233,REF507,REF1015,REF1020,REF3415          ",7467
275.96,-2.41,09 27 58,-54 15 36,32,32,ASCC 52,OC   ,     ,                                ,REF306                                         ,7478
276,-3,09 25 17,-54 43 10,3,2,UKS 2,OC   ,     ,                                ,"REF249,REF233,REF234                           ",7481
276.27,-0.36,09 38 53,-52 57 28,6,6,SAI 108,OC   ,     ,                                ,REF778                                         ,7490
276.33,24.44,10 55 57,-32 24 05,15,15,MWSC 5083,OC   ,     ,                                ,REF1098                                        ,7491
276.46,-3.12,09 27 04,-55 07 17,5,5,Ruprecht 77,OC   ,     ,                                ,REF239                                         ,7493
276.78,-4.47,09 21 55,-56 18 39,3,2,Ruprecht 75,OC   ,     ,                                ,"REF239,REF1020                                 ",7503
276.88,2.74,09 54 49,-50 58 20,17,17,Collinder 213,OC   ,     ,contaminated                    ,REF239                                         ,7506
276.91,4.54,10 01 52,-49 34 12,5,5,BH 85,OC   ,     ,                                ,"REF233,REF1015                                 ",7507
277.01,-0.1,09 43 41,-53 15 00,8,8,BH 79,OC   ,     ,                                ,"REF233,REF920,REF1015                          ",7513
277.1,-0.79,09 41 06,-53 50 15,3.5,3.5,Ruprecht 79,OC   ,lPOCR,                                ,"REF239,REF3032,REF3033                         ",7515
